ticker,degree,betweenness_centrality,sector
ODAS,6,0.46322378716744916,Energy
DOHOL,4,0.528169014084507,Conglomerates
KCHOL,4,0.6122848200312989,Conglomerates
ALARK,4,0.15845070422535212,Conglomerates
SISE,4,0.20696400625978092,Industrials
SAHOL,4,0.35289514866979654,Conglomerates
VESBE,4,0.5293427230046949,Consumer Durables
CIMSA,4,0.08215962441314555,Building Materials
ARCLK,3,0.10758998435054773,Consumer Durables
AYGAZ,3,0.5805946791862285,Energy
VESTL,3,0.4385758998435055,Consumer Durables
AEFES,3,0.10758998435054773,Beverages
AKBNK,3,0.24608763693270735,Banking
MGROS,3,0.107981220657277,Retail
HALKB,3,0.10758998435054773,Banking
ENJSA,3,0.5043035993740219,Energy
MAVI,3,0.107981220657277,Retail
ISCTR,3,0.181924882629108,Banking
TTKOM,2,0.02777777777777778,Telecommunications
TURSG,2,0.02777777777777778,Insurance
KRDMD,2,0.02777777777777778,Steel
BRISA,2,0.17801251956181535,Automotive
ISGYO,2,0.02777777777777778,REIT
EGEEN,2,0.02777777777777778,Automotive
TCELL,2,0.054773082942097026,Telecommunications
BRYAT,2,0.02777777777777778,Conglomerates
HEKTS,2,0.02777777777777778,Chemicals
GARAN,2,0.20031298904538342,Banking
ENKAI,2,0.1310641627543036,Construction
ASELS,2,0.02777777777777778,Defense
THYAO,2,0.054773082942097026,Airlines
TKNSA,2,0.02777777777777778,Retail
TAVHL,2,0.1310641627543036,Transportation
PGSUS,2,0.02777777777777778,Airlines
AGHOL,2,0.02777777777777778,Conglomerates
CCOLA,2,0.054773082942097026,Beverages
AGESA,2,0.02777777777777778,Insurance
ZOREN,2,0.1310641627543036,Energy
MPARK,2,0.02777777777777778,Healthcare
SOKM,2,0.02777777777777778,Retail
INDES,2,0.02777777777777778,Technology
FROTO,2,0.054773082942097026,Automotive
SKBNK,2,0.054773082942097026,Banking
EREGL,1,0.0,Steel
BIMAS,1,0.0,Retail
ECILC,1,0.0,Pharmaceuticals
EKGYO,1,0.0,REIT
AKSEN,1,0.0,Energy
TKFEN,1,0.0,Construction
BTCIM,1,0.0,Building Materials
AKFGY,1,0.0,REIT
PAPIL,1,0.0,Defense
OYAKC,1,0.0,Building Materials
SASA,1,0.0,Chemicals
GUBRF,1,0.0,Chemicals
ASUZU,1,0.0,Automotive
CEMTS,1,0.0,Steel
ANHYT,1,0.0,Insurance
DOAS,1,0.0,Automotive
VAKBN,1,0.0,Banking
BUCIM,1,0.0,Building Materials
AKSA,1,0.0,Chemicals
BRSAN,1,0.0,Steel
DGATE,1,0.0,Technology
BERA,1,0.0,Conglomerates
LOGO,1,0.0,Technology
YKBNK,1,0.0,Banking
PETKM,1,0.0,Chemicals
TUPRS,1,0.0,Energy
TTRAK,1,0.0,Industrials
TOASO,1,0.0,Automotive
ULKER,1,0.0,Food
OTKAR,1,0.0,Defense
