ticker,degree,betweenness_centrality,sector
KCHOL,10,0.8536776212832551,Conglomerates
AKBNK,6,0.1850547730829421,Banking
ANHYT,5,0.13458528951486698,Insurance
BUCIM,4,0.15845070422535212,Building Materials
SAHOL,4,0.37832550860719877,Conglomerates
PETKM,4,0.10837245696400626,Chemicals
DOAS,4,0.08215962441314555,Automotive
SISE,4,0.36189358372456965,Industrials
ULKER,4,0.08215962441314555,Food
TCELL,3,0.15805946791862285,Telecommunications
MPARK,3,0.18035993740219092,Healthcare
AGHOL,3,0.10758998435054773,Conglomerates
TOASO,3,0.15805946791862285,Automotive
KRDMD,3,0.31572769953051644,Steel
CIMSA,3,0.08176838810641628,Building Materials
FROTO,3,0.20305164319248828,Automotive
TTKOM,2,0.02777777777777778,Telecommunications
TUPRS,2,0.02777777777777778,Energy
MGROS,2,0.054773082942097026,Retail
VAKBN,2,0.054773082942097026,Banking
THYAO,2,0.054773082942097026,Airlines
ARCLK,2,0.08098591549295775,Consumer Durables
INDES,2,0.02777777777777778,Technology
BERA,2,0.02777777777777778,Conglomerates
VESBE,2,0.054773082942097026,Consumer Durables
OTKAR,2,0.10641627543035995,Defense
BRYAT,2,0.02777777777777778,Conglomerates
HALKB,2,0.02777777777777778,Banking
MAVI,2,0.20031298904538342,Retail
ASELS,2,0.02777777777777778,Defense
EREGL,2,0.17801251956181535,Steel
PGSUS,2,0.02777777777777778,Airlines
SASA,2,0.02777777777777778,Chemicals
BIMAS,2,0.02777777777777778,Retail
AKSEN,2,0.02777777777777778,Energy
HEKTS,2,0.054773082942097026,Chemicals
ODAS,2,0.08098591549295775,Energy
ENJSA,1,0.0,Energy
DOHOL,1,0.0,Conglomerates
EKGYO,1,0.0,REIT
GARAN,1,0.0,Banking
ALARK,1,0.0,Conglomerates
ENKAI,1,0.0,Construction
AKFGY,1,0.0,REIT
ASUZU,1,0.0,Automotive
ECILC,1,0.0,Pharmaceuticals
CEMTS,1,0.0,Steel
ISCTR,1,0.0,Banking
GUBRF,1,0.0,Chemicals
AEFES,1,0.0,Beverages
BRSAN,1,0.0,Steel
ZOREN,1,0.0,Energy
OYAKC,1,0.0,Building Materials
CCOLA,1,0.0,Beverages
BTCIM,1,0.0,Building Materials
TKFEN,1,0.0,Construction
PAPIL,1,0.0,Defense
AKSA,1,0.0,Chemicals
DGATE,1,0.0,Technology
LOGO,1,0.0,Technology
AGESA,1,0.0,Insurance
YKBNK,1,0.0,Banking
BRISA,1,0.0,Automotive
VESTL,1,0.0,Consumer Durables
SKBNK,1,0.0,Banking
SOKM,1,0.0,Retail
TAVHL,1,0.0,Transportation
TURSG,1,0.0,Insurance
TTRAK,1,0.0,Industrials
ISGYO,1,0.0,REIT
EGEEN,1,0.0,Automotive
AYGAZ,1,0.0,Energy
TKNSA,1,0.0,Retail
