ticker,degree,betweenness_centrality,sector
KCHOL,8,0.7605633802816901,Conglomerates
PETKM,6,0.5414710485133021,Chemicals
ARCLK,6,0.4010172143974961,Consumer Durables
AKBNK,5,0.13458528951486698,Banking
TOASO,5,0.20892018779342725,Automotive
ZOREN,5,0.10876369327073553,Energy
TUPRS,4,0.5027386541471048,Energy
THYAO,4,0.10837245696400626,Airlines
VESTL,4,0.10837245696400626,Consumer Durables
EKGYO,4,0.2762128325508607,REIT
AKSEN,4,0.15923317683881064,Energy
SISE,4,0.13380281690140847,Industrials
KRDMD,3,0.05516431924882629,Steel
INDES,3,0.10758998435054773,Technology
AEFES,3,0.08176838810641628,Beverages
ALARK,3,0.05516431924882629,Conglomerates
DGATE,2,0.054773082942097026,Technology
BUCIM,2,0.02777777777777778,Building Materials
VAKBN,2,0.02777777777777778,Banking
ENJSA,2,0.02777777777777778,Energy
TTKOM,2,0.02777777777777778,Telecommunications
CCOLA,2,0.02777777777777778,Beverages
SKBNK,2,0.02777777777777778,Banking
SAHOL,2,0.15492957746478875,Conglomerates
BRISA,2,0.054773082942097026,Automotive
BRYAT,2,0.02777777777777778,Conglomerates
BIMAS,2,0.02777777777777778,Retail
EGEEN,2,0.02777777777777778,Automotive
ASELS,2,0.054773082942097026,Defense
AGESA,2,0.02777777777777778,Insurance
LOGO,2,0.054773082942097026,Technology
ULKER,2,0.02777777777777778,Food
CIMSA,1,0.0,Building Materials
ENKAI,1,0.0,Construction
CEMTS,1,0.0,Steel
GARAN,1,0.0,Banking
DOAS,1,0.0,Automotive
GUBRF,1,0.0,Chemicals
ISCTR,1,0.0,Banking
ANHYT,1,0.0,Insurance
DOHOL,1,0.0,Conglomerates
ASUZU,1,0.0,Automotive
HALKB,1,0.0,Banking
ECILC,1,0.0,Pharmaceuticals
HEKTS,1,0.0,Chemicals
AKFGY,1,0.0,REIT
BRSAN,1,0.0,Steel
TKNSA,1,0.0,Retail
BERA,1,0.0,Conglomerates
AKSA,1,0.0,Chemicals
MAVI,1,0.0,Retail
FROTO,1,0.0,Automotive
OYAKC,1,0.0,Building Materials
EREGL,1,0.0,Steel
PGSUS,1,0.0,Airlines
SASA,1,0.0,Chemicals
BTCIM,1,0.0,Building Materials
TKFEN,1,0.0,Construction
PAPIL,1,0.0,Defense
AGHOL,1,0.0,Conglomerates
MPARK,1,0.0,Healthcare
AYGAZ,1,0.0,Energy
ODAS,1,0.0,Energy
YKBNK,1,0.0,Banking
VESBE,1,0.0,Consumer Durables
SOKM,1,0.0,Retail
TAVHL,1,0.0,Transportation
TCELL,1,0.0,Telecommunications
TURSG,1,0.0,Insurance
TTRAK,1,0.0,Industrials
MGROS,1,0.0,Retail
ISGYO,1,0.0,REIT
OTKAR,1,0.0,Defense
