source,target,distance,correlation
FC5,FC3,0.5036376421333456,0.8731745627131821
FC3,FC1,0.5239100639185172,0.8627591224624476
FC3,C3,0.5821867332842507,0.8305293037939063
FC1,FCz,0.5014210767346184,0.874288451903148
FCz,Cz,0.505931774848554,0.872016519599296
FC2,FC4,0.4474776132027294,0.8998818928411942
FC2,C2,0.5241358179382533,0.8626408221770991
FC4,FC6,0.5194825303771268,0.8650689503164888
FC4,F4,0.7951156992389002,0.6838955124119174
C5,C3,0.8785101307041513,0.6141099751250875
C1,Cz,0.517832988814673,0.8659244978476314
C1,CP1,0.6123147840984986,0.8125353025872045
Cz,C2,0.5738872521930316,0.8353267108851659
C2,C4,0.5360210608573586,0.8563407111586759
C4,C6,0.7060111659886554,0.7507741167496697
CP5,CP3,0.7073999950727097,0.7497926234855652
CP3,CP1,0.5479529643879493,0.8498737744092294
CP1,CPz,0.5141428469150426,0.8678285664830475
CPz,CP2,0.596674787916869,0.8219895987321797
CP2,CP4,0.5290554605729998,0.8600501598189455
CP4,CP6,0.6242061074545866,0.8051833677081965
CP4,P4,1.0954546878188485,0.39998951346785466
Fp1,Fpz,0.820970879319976,0.6630034076542927
Fp1,AF7,0.8475660339123705,0.6408159090790272
Fpz,Fp2,0.6214484430248886,0.8069009163309709
Fp2,AF8,0.7591180716334087,0.7118698766597875
AF7,F7,0.9816826177654546,0.5181496189885821
AF3,AFz,1.0708589962994648,0.4266305050222515
AF3,F5,1.0892051624294754,0.40681605706849006
AFz,Fz,0.9909751370928981,0.5089841388318559
AFz,AF4,1.0793652260466031,0.41748535440068274
AF4,AF8,0.9112477666278516,0.5848137539078763
AF4,F8,0.9642699381715325,0.5350917431693344
AF4,F6,1.0982460950992463,0.3969277572996286
F3,F1,0.5783141962054594,0.8327763452336167
F1,Fz,0.5249767819202914,0.8621996892223074
Fz,F2,0.5840704372638116,0.8294308621572299
F2,F4,0.47507431568120995,0.887152197290015
F8,FT8,1.1049445434083955,0.3895487779960062
FT7,T7,1.1624041399148157,0.32440830775444884
T7,TP7,1.2128340886830709,0.2645167366641526
T8,TP8,1.1031650088599247,0.39151348161354116
T9,TP7,1.0334206273694264,0.4660209034636906
T9,T10,1.2575855064589598,0.20923934697218083
TP7,P7,0.7905052079123853,0.6875507581316982
TP8,P8,0.8790284662576737,0.6136544777543409
P7,P5,0.6007296558354954,0.8195619402998836
P5,P3,0.4923864494853042,0.878777792181628
P3,P1,0.43277676263510284,0.9063521368615399
P3,PO3,0.5484937577970914,0.8495772988288128
P1,Pz,0.4436113034296177,0.9016045057347378
Pz,P2,0.40216550612656926,0.9191314528409802
Pz,POz,0.5302361010743588,0.8594248385587312
P2,P4,0.4063064697421936,0.917457526322818
P4,P6,0.4770966025762169,0.8861894159051157
P4,PO4,0.49770506159197075,0.8761448358328663
P6,P8,0.5481120750017376,0.8497865766186448
PO7,PO3,0.3859532305292851,0.9255200519220043
PO4,PO8,0.4560347764803217,0.8960161413202715
PO4,O2,0.6777521697659916,0.7703259981887453
O1,Oz,0.4025687276608071,0.9189692097547795
Oz,O2,0.4762256131862662,0.8866045826726824
Oz,Iz,0.5072380307946306,0.8713547900577927
