ticker,degree,betweenness_centrality,sector
F1,4,0.41116231438812084,Frontal
CPz,4,0.5647721454173067,Centroparietal
T8,4,0.09370199692780339,Temporal
Pz,4,0.6379928315412187,Parietal
Cz,4,0.5176651305683564,Central
T7,3,0.0629800307219662,Temporal
P7,3,0.17767537122375832,Parietal
P3,3,0.3579109062980031,Parietal
FC3,3,0.42345110087045573,Frontal
P4,3,0.3236047107014849,Parietal
Fp2,3,0.12237583205325141,Frontopolar
Fpz,3,0.28417818740399386,Frontopolar
P6,3,0.20378904249871993,Parietal
Fp1,3,0.12237583205325141,Frontopolar
Oz,3,0.0629800307219662,Occipital
FCz,3,0.5017921146953405,Frontal
PO4,3,0.2529441884280594,Parieto-occipital
O1,3,0.3051715309779826,Occipital
PO7,2,0.2007168458781362,Parieto-occipital
FC1,2,0.4280593958013313,Frontal
TP8,2,0.12083973374295955,Temporal
FC2,2,0.06246799795186892,Frontal
F6,2,0.031746031746031744,Frontal
FC4,2,0.031746031746031744,Frontal
F2,2,0.031746031746031744,Frontal
Fz,2,0.06246799795186892,Frontal
P1,2,0.3686635944700461,Parietal
F5,2,0.031746031746031744,Frontal
P2,2,0.33282130056323606,Parietal
CP3,2,0.031746031746031744,Centroparietal
AF4,2,0.06246799795186892,Frontal
AFz,2,0.2928827444956477,Frontal
AF3,2,0.06246799795186892,Frontal
TP7,2,0.12083973374295955,Temporal
CP4,2,0.031746031746031744,Centroparietal
P8,2,0.148489503328213,Parietal
PO3,2,0.31336405529953915,Parieto-occipital
CP1,2,0.06246799795186892,Centroparietal
T9,2,0.09216589861751152,Temporal
O2,1,0.0,Occipital
PO8,1,0.0,Parieto-occipital
POz,1,0.0,Parieto-occipital
P5,1,0.0,Parietal
FC5,1,0.0,Frontal
T10,1,0.0,Temporal
FT8,1,0.0,Temporal
FC6,1,0.0,Frontal
C5,1,0.0,Central
C3,1,0.0,Central
C1,1,0.0,Central
C2,1,0.0,Central
C4,1,0.0,Central
C6,1,0.0,Central
CP5,1,0.0,Centroparietal
CP2,1,0.0,Centroparietal
CP6,1,0.0,Centroparietal
AF7,1,0.0,Frontal
AF8,1,0.0,Frontal
F7,1,0.0,Frontal
F3,1,0.0,Frontal
F4,1,0.0,Frontal
F8,1,0.0,Frontal
FT7,1,0.0,Temporal
Iz,1,0.0,Occipital
