ticker,degree,betweenness_centrality,sector
Oz,5,0.18125960061443933,Occipital
Fp1,4,0.20634920634920634,Frontopolar
T8,4,0.12339989759344598,Temporal
P7,4,0.20634920634920634,Parietal
PO4,4,0.44086021505376344,Parieto-occipital
Cz,4,0.5023041474654378,Central
CPz,4,0.5238095238095238,Centroparietal
P8,3,0.20378904249871993,Parietal
T7,3,0.0931899641577061,Temporal
F3,3,0.39938556067588327,Frontal
P3,3,0.3020993343573989,Parietal
AF4,3,0.0931899641577061,Frontal
Pz,3,0.6482334869431644,Parietal
P4,3,0.45878136200716846,Parietal
F1,3,0.3481822836661546,Frontal
FCz,3,0.47107014848950335,Frontal
O1,3,0.0629800307219662,Occipital
CP3,2,0.031746031746031744,Centroparietal
P6,2,0.22529441884280593,Parietal
FC1,2,0.4147465437788018,Frontal
FT8,2,0.031746031746031744,Temporal
FT7,2,0.031746031746031744,Temporal
TP8,2,0.148489503328213,Temporal
F6,2,0.031746031746031744,Frontal
FC2,2,0.031746031746031744,Frontal
F2,2,0.031746031746031744,Frontal
Fz,2,0.06246799795186892,Frontal
FC3,2,0.40040962621607784,Frontal
F5,2,0.031746031746031744,Frontal
P5,2,0.22529441884280593,Parietal
AFz,2,0.2488479262672811,Frontal
AF3,2,0.22529441884280593,Frontal
P1,2,0.31336405529953915,Parietal
Fp2,2,0.12083973374295955,Frontopolar
P2,2,0.45161290322580644,Parietal
CP4,2,0.031746031746031744,Centroparietal
T9,2,0.12083973374295955,Temporal
PO8,1,0.0,Parieto-occipital
O2,1,0.0,Occipital
POz,1,0.0,Parieto-occipital
TP7,1,0.0,Temporal
PO3,1,0.0,Parieto-occipital
PO7,1,0.0,Parieto-occipital
FC5,1,0.0,Frontal
T10,1,0.0,Temporal
F8,1,0.0,Frontal
FC4,1,0.0,Frontal
FC6,1,0.0,Frontal
C5,1,0.0,Central
C3,1,0.0,Central
C1,1,0.0,Central
C2,1,0.0,Central
C4,1,0.0,Central
C6,1,0.0,Central
CP5,1,0.0,Centroparietal
CP1,1,0.0,Centroparietal
CP2,1,0.0,Centroparietal
CP6,1,0.0,Centroparietal
Fpz,1,0.0,Frontopolar
AF7,1,0.0,Frontal
AF8,1,0.0,Frontal
F7,1,0.0,Frontal
F4,1,0.0,Frontal
Iz,1,0.0,Occipital
