source,target,distance,correlation
FC5,FC3,0.633789434780385,0.7991554761803801
FC3,FC1,0.5482769418258002,0.8496961975310741
FC1,FCz,0.5055571287066702,0.8722059948069336
FCz,FC2,0.5434136803013137,0.8523507860306908
FCz,Cz,0.5995729738908362,0.8202561244898493
FC2,FC4,0.5318190443873027,0.8585842520134881
FC2,C2,0.6561997174437547,0.7847009654133682
FC4,FC6,0.6480981912489341,0.78998436724993
FC4,F4,0.7124009857354613,0.7462424177615715
C5,C3,0.8266050881928345,0.6583620140868581
C3,C1,0.6462335367070949,0.7911911080175199
C3,CP3,0.705729840311553,0.750972696246915
C1,Cz,0.5480434214827867,0.8498242040847203
C2,C4,0.626528967312591,0.8037307265591092
C4,C6,0.7698844904791818,0.7036389356598053
CP5,CP3,0.7348182402367525,0.7300210769076811
CP3,CP1,0.5813259428187854,0.8310300741029252
CP1,CPz,0.5409950740883536,0.8536621649060684
CPz,CP2,0.6481506493913601,0.7899503678467791
CP2,CP4,0.5455064306760702,0.8512113670455269
CP4,CP6,0.7158213832866468,0.7437998736147957
CP4,P4,0.7245900238069518,0.7374846486997205
Fp1,Fpz,0.6803035510629373,0.7685935392055787
Fp1,AF7,0.762707076602788,0.7091389576500144
Fpz,Fp2,0.5646647083766357,0.8405768835569645
Fpz,AF3,0.9731146912093347,0.5265238988762806
Fp2,AF8,0.7372449452090843,0.7282349453818271
AF7,F7,0.9073950278925507,0.5883171316779386
AF3,AFz,0.9553723401807565,0.5436318458087724
AF3,F5,0.9947986432202207,0.505187829723604
AFz,Fz,0.6468887017567794,0.7907675037697143
AF4,AF8,0.8903422256385256,0.6036453606225184
AF4,F6,1.0322864764411213,0.4671923152783872
AF8,F8,0.8580484797078769,0.6318764032355005
F3,F1,0.5613835245426216,0.8424242691860518
F1,Fz,0.4039058273538249,0.9184300413148111
Fz,F2,0.4725708079476655,0.8883384157378453
F2,F4,0.492350522972538,0.8787954812643342
F8,FT8,0.984704200247874,0.5151788190070975
FT7,T7,0.9665870511158041,0.5328547363076269
T7,TP7,0.9514868380391728,0.5473363985191085
T8,TP8,0.9231424846730144,0.5739039764958667
T8,T10,1.0900677865065094,0.4058761104103996
T9,TP7,0.8434352988510353,0.6443084483260324
TP7,P7,0.7353544904101704,0.7296268867167993
TP8,P8,0.7661793243081014,0.7064846215013906
P7,P5,0.5865988375801694,0.827950901874797
P5,P3,0.5190913373761887,0.8652720917304999
P3,P1,0.45289502637455925,0.8974430475425936
P1,Pz,0.47738346438609197,0.8860525139653664
Pz,P2,0.41603446702402047,0.9134576611240196
Pz,POz,0.52928976749749,0.8599261710112265
P2,P4,0.46766825822077035,0.8906432001263754
P4,PO4,0.50536696268418,0.8723021165136833
P6,PO4,0.5228993988092557,0.8632881093624595
P6,P8,0.5425624443743639,0.8528129969772577
PO7,PO3,0.40740651725804883,0.9170099648478336
PO3,O1,0.5108653099673475,0.869508317535983
PO4,PO8,0.4582356707525194,0.8950100350249943
PO4,O2,0.5261745801582904,0.8615701555976234
O1,Oz,0.43138241549341994,0.9069546058015312
Oz,O2,0.5085087804166584,0.8707094101195814
Oz,Iz,0.6138992657222513,0.8115638457728404
