ticker,degree,betweenness_centrality,sector
P4,4,0.5632360471070148,Parietal
AF4,4,0.2590885816692268,Frontal
P3,3,0.2560163850486431,Parietal
CP4,3,0.5053763440860215,Centroparietal
AFz,3,0.3236047107014849,Frontal
FC4,3,0.43727598566308246,Frontal
TP7,3,0.1228878648233487,Temporal
Oz,3,0.0629800307219662,Occipital
Pz,3,0.31899641577060933,Parietal
Cz,3,0.5806451612903226,Central
C2,3,0.49257552483358935,Central
FC3,3,0.0931899641577061,Frontal
Fz,3,0.3819764464925755,Frontal
CP1,3,0.5376344086021505,Centroparietal
PO4,3,0.15053763440860216,Parieto-occipital
PO3,2,0.031746031746031744,Parieto-occipital
F2,2,0.38504864311315923,Frontal
F4,2,0.40040962621607784,Frontal
P5,2,0.17511520737327188,Parietal
P8,2,0.06246799795186892,Parietal
F8,2,0.031746031746031744,Frontal
P7,2,0.148489503328213,Parietal
AF8,2,0.148489503328213,Frontal
T7,2,0.031746031746031744,Temporal
P2,2,0.33282130056323606,Parietal
T9,2,0.031746031746031744,Temporal
TP8,2,0.031746031746031744,Temporal
P6,2,0.09216589861751152,Parietal
F1,2,0.031746031746031744,Frontal
AF7,2,0.031746031746031744,Frontal
FC2,2,0.4403481822836662,Frontal
FC1,2,0.12083973374295955,Frontal
P1,2,0.2713773681515617,Parietal
Fp2,2,0.12083973374295955,Frontopolar
Fpz,2,0.09216589861751152,Frontopolar
Fp1,2,0.06246799795186892,Frontopolar
CP2,2,0.4976958525345622,Centroparietal
CPz,2,0.5017921146953405,Centroparietal
CP3,2,0.031746031746031744,Centroparietal
AF3,2,0.031746031746031744,Frontal
FCz,2,0.148489503328213,Frontal
C4,2,0.031746031746031744,Central
C1,2,0.5079365079365079,Central
C3,2,0.031746031746031744,Central
O2,2,0.09216589861751152,Occipital
POz,1,0.0,Parieto-occipital
O1,1,0.0,Occipital
PO7,1,0.0,Parieto-occipital
PO8,1,0.0,Parieto-occipital
FC5,1,0.0,Frontal
T10,1,0.0,Temporal
T8,1,0.0,Temporal
FT8,1,0.0,Temporal
FT7,1,0.0,Temporal
F6,1,0.0,Frontal
F3,1,0.0,Frontal
F5,1,0.0,Frontal
F7,1,0.0,Frontal
CP6,1,0.0,Centroparietal
CP5,1,0.0,Centroparietal
C6,1,0.0,Central
C5,1,0.0,Central
FC6,1,0.0,Frontal
Iz,1,0.0,Occipital
