source,target,distance,correlation
FC5,FC3,0.47335610757823315,0.8879669977091921
FC3,FC1,0.5073007043051156,0.8713229977057668
FC1,FCz,0.43572844390631843,0.9050703615854891
FC1,C1,0.44788802146233325,0.8996981601152783
FCz,Cz,0.4441286357485051,0.9013748774540858
FC2,FC4,0.4460529740416314,0.9005183721743079
FC2,C2,0.4783003284390868,0.8856143979075308
FC4,FC6,0.5003626892174878,0.8748185896195219
FC4,F4,1.0844149684035935,0.41202208815111663
C5,CP3,0.851393920901879,0.6375641957256625
C3,C1,0.5184212682823016,0.8656196942962849
C1,CP1,0.507334243023199,0.8713059829280388
Cz,C2,0.520936363892024,0.8643126523874783
C2,C4,0.4725143821554239,0.888365079328139
C4,C6,0.6486135313993523,0.7896502434428307
CP5,CP3,0.6860467442746319,0.764669932335089
CP3,CP1,0.47352423979733377,0.8878873971621786
CP1,CPz,0.437497440704684,0.9042979946884258
CPz,CP2,0.506609503858868,0.8716734052999358
CP2,CP4,0.46054819736663777,0.8939476789511702
CP4,CP6,0.54456846937408,0.8517225910817858
Fp1,Fpz,0.8839176969972055,0.6093447524675782
Fp1,AF7,0.926815990670138,0.5705060597190653
Fpz,Fp2,0.7335156680659729,0.7309773823508647
Fp2,AF8,0.8828722330505238,0.6102683100541908
AF7,F7,1.0762739615997938,0.42081717979114275
AF3,AFz,1.0954779737394988,0.39996400452580094
AF3,F5,1.1303372041067863,0.3611689025060268
AFz,Fz,0.9874984081397108,0.5124234469607686
AFz,AF4,1.074641565815582,0.4225727525107172
AF4,F8,1.0398981975012163,0.45930586941686086
AF4,AF8,1.0696807605894185,0.4278915352124215
F7,FT7,1.2079919471223421,0.27037772784378616
F3,F1,0.5945466519289841,0.8232571393400177
F1,Fz,0.5386981887487486,0.8549021307194088
Fz,F2,0.6516784072350834,0.7876576267717724
F2,F4,0.49340400210946905,0.8782762453511795
F6,F8,1.1086331799228841,0.3854662361870371
F8,FT8,1.1135355747599733,0.3800192618719879
FT7,T7,1.1459391856261774,0.3434116914232066
FT8,TP8,1.2226765214526858,0.25253106194418007
T8,TP8,1.148985515947079,0.33991614207191245
T9,TP7,1.1580604146710587,0.32944803798594796
T10,O2,1.2761412955583222,0.18573169688536353
TP7,P7,0.8362189348614922,0.6503689464895557
TP8,P8,0.8928154090067211,0.6014403227200806
P7,P5,0.5614800506097692,0.8423700763836255
P5,P3,0.4231260249496844,0.9104821835051395
P3,P1,0.3284573170362152,0.9460578954426856
P1,Pz,0.31385609253757357,0.950747176588523
Pz,P2,0.297311968360462,0.9558027967348138
P2,P4,0.29674618798595115,0.9559708499579033
P4,P6,0.3723809690783532,0.9306662069341333
P4,PO4,0.44055497474685784,0.9029556571128977
P6,P8,0.5062512680265895,0.8718548268107351
PO7,PO3,0.3389188196182993,0.9425670168542694
PO3,POz,0.422759725133319,0.9106371074026003
POz,PO4,0.39258960510218593,0.9229367009828549
PO4,PO8,0.4389121557721697,0.9036780597577133
PO4,O2,0.6104143980665326,0.8136971313165363
O1,Oz,0.36304802346688825,0.9340980663283929
Oz,O2,0.3391989640857541,0.9424720313815756
Oz,Iz,0.3907540123467865,0.9236556509174437
