ticker,degree,betweenness_centrality,sector
F1,4,0.41116231438812084,Frontal
PO4,4,0.525857654889913,Parieto-occipital
T7,4,0.09370199692780339,Temporal
Cz,4,0.5529953917050692,Central
T8,3,0.0629800307219662,Temporal
Pz,3,0.0931899641577061,Parietal
P4,3,0.5606758832565284,Parietal
P6,3,0.20583717357910905,Parietal
PO7,3,0.20378904249871993,Parieto-occipital
AF3,3,0.27956989247311825,Frontal
Fp1,3,0.20378904249871993,Frontopolar
CPz,3,0.5524833589349718,Centroparietal
Fp2,3,0.12237583205325141,Frontopolar
Oz,3,0.2980030721966206,Occipital
FC1,3,0.445468509984639,Frontal
FCz,3,0.5017921146953405,Frontal
P8,2,0.12083973374295955,Parietal
TP7,2,0.12083973374295955,Temporal
P1,2,0.031746031746031744,Parietal
FC2,2,0.06246799795186892,Frontal
P2,2,0.12083973374295955,Parietal
F6,2,0.031746031746031744,Frontal
FC4,2,0.031746031746031744,Frontal
F2,2,0.031746031746031744,Frontal
Fz,2,0.06246799795186892,Frontal
FC3,2,0.031746031746031744,Frontal
O2,2,0.31336405529953915,Occipital
F5,2,0.031746031746031744,Frontal
TP8,2,0.09216589861751152,Temporal
CP6,2,0.031746031746031744,Centroparietal
AFz,2,0.2928827444956477,Frontal
O1,2,0.2488479262672811,Occipital
PO3,2,0.22529441884280593,Parieto-occipital
P7,2,0.148489503328213,Parietal
Fpz,2,0.148489503328213,Frontopolar
C1,2,0.031746031746031744,Central
AF4,2,0.06246799795186892,Frontal
CP4,2,0.5048643113159242,Centroparietal
CP2,2,0.5069124423963134,Centroparietal
C2,2,0.031746031746031744,Central
CP1,2,0.06246799795186892,Centroparietal
CP3,2,0.031746031746031744,Centroparietal
P5,1,0.0,Parietal
POz,1,0.0,Parieto-occipital
P3,1,0.0,Parietal
PO8,1,0.0,Parieto-occipital
FC5,1,0.0,Frontal
T10,1,0.0,Temporal
AF7,1,0.0,Frontal
FC6,1,0.0,Frontal
C5,1,0.0,Central
C3,1,0.0,Central
C4,1,0.0,Central
C6,1,0.0,Central
CP5,1,0.0,Centroparietal
AF8,1,0.0,Frontal
T9,1,0.0,Temporal
F7,1,0.0,Frontal
F3,1,0.0,Frontal
F4,1,0.0,Frontal
F8,1,0.0,Frontal
FT7,1,0.0,Temporal
FT8,1,0.0,Temporal
Iz,1,0.0,Occipital
