source,target,distance,correlation
FC5,FT7,1.0370728975240922,0.46223990261049197
FC3,FC1,0.7415485391412913,0.7250528820487084
FC3,F1,0.9936090784609592,0.5063704995999817
FC1,FCz,0.7013395569662848,0.7540614129171677
FCz,FC2,0.6963586417663274,0.7575423210186778
FCz,Cz,0.9295756393988903,0.5679445653180721
FC2,FC4,0.8223999941345029,0.6618291248237848
FC4,FC6,1.022380548102485,0.4773690074308312
C5,T7,0.7100806761806927,0.7478927166573851
C3,CP3,0.6350270704411544,0.7983703099034626
C1,Cz,0.5016234845097699,0.8741869398941383
Cz,CPz,0.573350899300312,0.8356343731357617
Cz,C2,0.5753717294907325,0.8344736864514217
C4,CP4,0.5982737501563887,0.8210342599369055
C6,T8,0.7197275171771,0.7409961505090435
CP5,P7,0.5969606362805281,0.8218189993657735
CP3,CP1,0.42947002523616545,0.9077777487118237
CP1,CPz,0.3697544951102977,0.9316408066728644
CPz,Pz,0.4103788513508292,0.915794599181987
CPz,CP2,0.4535992284136899,0.8971238699912526
CP4,P4,0.4823104075908755,0.8836883353647618
CP6,P8,0.6008676387345979,0.8194790403607544
Fp1,Fpz,0.18939366338120894,0.9820650201355227
Fp1,AF7,0.2868523332818493,0.9588578694453794
Fp1,AF3,0.3210380842741777,0.948467274222783
Fpz,Fp2,0.22971428202647906,0.9736156743165296
Fpz,AFz,0.37947755363649227,0.9279983931430316
Fp2,AF4,0.379311483420575,0.9280613992726414
Fp2,AF8,0.43411189991028715,0.9057734291781404
AFz,F1,0.39543650491770654,0.9218149852892343
AF4,F6,0.5044158878431237,0.8727823060457166
F7,F5,0.5984498125871568,0.8209289109071984
F5,F3,0.5486317744878704,0.8495015880111453
F3,F1,0.40719250576319155,0.9170971316251466
F1,Fz,0.32408524321056437,0.9474843775665747
Fz,F2,0.40752696013911605,0.9169608883798857
F2,F4,0.2828214842645041,0.9600060040192114
F6,F8,0.662815625251319,0.7803377234613516
FT7,T7,1.00038747293885,0.4996124519935109
FT8,T8,0.7899124728566839,0.6880191426127193
T7,T9,0.5781366639363003,0.8328789989063027
T8,TP8,0.6006053963453559,0.819636578940419
T8,T10,0.6212807450855872,0.8070051178929488
T9,P7,0.6293212513801637,0.8019773812806524
TP7,P7,0.6187616647574135,0.8085670011133171
TP8,P8,0.49968397016992894,0.8751579649776088
P7,PO7,0.4373378611191491,0.9043677976158639
P5,P3,0.42628093610697404,0.909142281755881
P3,P1,0.36104244446215306,0.9348241766483966
P1,Pz,0.3241370134892744,0.947467598243127
Pz,P2,0.3115849123231,0.9514574212063031
P2,P4,0.34889297797284197,0.939136844960621
P4,PO4,0.3675316144560642,0.9324602561876595
P6,PO4,0.3967485898536989,0.9212952782245507
P6,P8,0.39812915703870944,0.9207465871578233
PO7,O1,0.3618242572656788,0.9345416034270699
PO3,O1,0.3266789466367106,0.9466404329121646
POz,Oz,0.3933154617605845,0.9226514737700291
PO4,Oz,0.37064939328068636,0.9313095136303295
PO4,PO8,0.39034682078982835,0.9238146797496368
O1,Oz,0.25715760684410555,0.9669349826211062
Oz,O2,0.33651347905356266,0.9433793392076337
Oz,Iz,0.3390562537482913,0.9425204283970872
